"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","umd_tree_cover_loss_from_fires__ha"
"LIE",2013,1.94911704907769077,0.0
"LKA",2013,7953.30153198137023354,97.74062964430420928
"LSO",2013,7.33891847152994779,0.0
"LTU",2013,13922.776643099450442347,38.023986277118049839
"LUX",2013,347.887556332786511185,0.44828580861762156
"LVA",2013,27766.438976924821210631,93.684227008949657525
"MAF",2013,1.83077027372287337,0.0
"MAR",2013,835.83799447142419485,205.40813691104611406
"MDA",2013,167.345344164711374436,1.62099010213541679
"MDG",2013,299350.32439256869871632,14427.80845450420684691
"MDV",2013,3.97583069801432319,0.0
"MEX",2013,218915.52931192393087234,29174.57996787223755470
"MKD",2013,1149.19072881148214128,181.760707015210439646
"MLI",2013,409.78117161428115515,0.0
"MLT",2013,0.25046223364149309,0.0
"MMR",2013,248185.78208644447562842,1542.83811077050799035
"MNE",2013,2401.456623394889665066,714.55799655180832528
"MNG",2013,628.798874444683195130,401.690059728569900746
"MOZ",2013,162673.28971289500835311,2494.53016672314962630
"MRT",2013,0.0,0.0
"MSR",2013,0.88513326729058169,0.07374485698784723
"MTQ",2013,146.35940119910919629,2.01092450553819455
"MUS",2013,219.27038329757925360,0.0
"MWI",2013,10561.61188720283135355,24.82093795635633951
"MYS",2013,333361.56748553928380242,4456.69394923199169318
"MYT",2013,327.56571695029348409,1.05094109738552522
"NAM",2013,2.48415521166558158,0.0
"NCL",2013,2281.63473537520574298,424.97576063853846748
"NGA",2013,43434.89739662001292888,15.67490150044813467
"NIC",2013,44030.27417111707161413,1454.41340914840522332
"NLD",2013,514.177020358554684739,6.404192648530816486
"NOR",2013,33069.442384786023749808,827.847782490857325672
"NPL",2013,835.46925114800272056,21.65390090555772735
"NZL",2013,77541.739941436614979871,2570.807496098120755893
"PAK",2013,58.02100167342880259,5.06161151800347254
"PAN",2013,14060.88524917928945632,503.90060709755205698
"PER",2013,209321.75542307532562740,6525.06894020994533944
"PHL",2013,58871.21441255253238894,1327.57220603555429389
"PLW",2013,21.29418574324544374,4.12288945591851143
"PNG",2013,56667.88234785637824644,1888.85497845075780052
"POL",2013,35014.683778796736669375,239.723007862419722254
"PRI",2013,701.64156511597979253,17.20179380791666811
"PRK",2013,5022.933246663356400469,306.013963955065176859
"PRT",2013,51884.670521389898728560,18889.955464740428472614
"PRY",2013,318514.86388128869500954,19258.21379331722938470
"PSE",2013,0.39444337769748265,0.06587049147243924
"REU",2013,1653.22917110001821538,0.0
"ROU",2013,12945.933867720829043218,404.868232594898130589
"RUS",2013,4965536.915205374559677830,3928841.249391910808154699
"RWA",2013,2472.77868470220111598,2.3832409705941433
"SAU",2013,0.0,0.0
"SDN",2013,9.4037425973470045,0.0
"SEN",2013,374.73767225882104940,0.0
"SGP",2013,25.91848119803887166,0.0
"SLB",2013,9470.91264969952919630,197.39527836913440527
"SLE",2013,170276.97178556011155850,56.36775152134006926
"SLV",2013,2053.56340122393759890,58.82446768066027077
"SMR",2013,0.16727187123046877,0.0
"SOM",2013,315.84219041051189638,1.84614969775797536
"SPM",2013,9.01239348898871478,0.0
"SRB",2013,2798.271821830755479639,522.44550000701416094
"SSD",2013,4931.54169497154058296,11.08593918354004003
"SUR",2013,10203.19423168605354263,2103.31005946802733911
"SVK",2013,5076.263647272721291030,6.47930869798611092
"SVN",2013,636.385693589186201064,16.247373984578991785
"SWE",2013,197658.274144815560443006,1082.061053874381671425
"SWZ",2013,3126.10874376286211144,64.55199122510310240
"SXM",2013,2.56347179030381896,0.0
"SYC",2013,1.21474887631076405,0.0
"SYR",2013,1270.55912460519132983,782.31667464585874248
"TCA",2013,10.51631800355685950,2.64573588257921000
"TCD",2013,2895.24709254611637376,0.76079097574164494
"TGO",2013,2914.28639000484786248,0.91476225768853086
"THA",2013,84738.05684661371022098,210.22994706112034579
"TJK",2013,1.31903625597873259,0.35802299075086807
"TKM",2013,0.37151217790798613,0.12497299393663194
"TLS",2013,463.01226989966090445,12.01205845670247450
"TTO",2013,759.22765100593309611,7.34292047508083767
"TUN",2013,1300.706233016011601840,1033.013643570977228010
"TUR",2013,22542.895050826322291934,3366.18260340287755445
"TWN",2013,953.16288722402544237,9.07557632462456675
"TZA",2013,181508.83072590400862665,516.14594878306426261
"UGA",2013,47749.80520395861143754,96.08613560147348923
"UKR",2013,37711.923007504456204544,449.823474157291116154
"URY",2013,19244.68013445309559627,548.14656620143987283
"USA",2013,1736444.895292327542878428,388592.192138735212241032
"UZB",2013,24.68649925001087691,17.31281850577693504
"VCT",2013,13.41511603571723079,0.15002454928059896
"VEN",2013,64489.28747611407273027,4026.84093259830570659
"VGB",2013,2.77700066284505236,0.43846569734700522
"VIR",2013,27.33988538385850298,0.87971717882052947
"VNM",2013,132424.92034167873242854,660.01689330120659286
"VUT",2013,1111.05961755906715105,135.79529745676752113
"XAD",2013,2.03443544296440967,0.0
"XKO",2013,767.625867978171251384,262.56538486197094876
"Z01",2013,27.93393329112088198,1.80039026297851577
"Z06",2013,1.98949787772569462,0.25692925042209203
"Z07",2013,5430.73406438513251299,75.13856845883138113
"ZAF",2013,56368.99849528764293045,5653.90036548661625396
"ZMB",2013,84673.27709873710629973,1514.48490575217985617
"ZNC",2013,32.2764724252821141,4.1507592759895836
"ZWE",2013,9607.81603920948144211,181.58207340324214350
"AFG",2014,2.71929047096788159,1.46718623606987833
"AGO",2014,212656.08955995548848124,685.12785786719155821
"AIA",2014,0.36583298022135419,0.0
"ALA",2014,550.060530721987573310,1.73466615786892369
"ALB",2014,1051.648631766386806285,241.29727017009771493
"AND",2014,1.36826045550347225,0.057025016048177085
"ARG",2014,241118.44050083234025618,20289.410205279382586025
"ARM",2014,38.127581905802952675,4.90450555855685810
"ATG",2014,24.87565215661241499,0.73496510870551218
"AUS",2014,281740.671590412440854402,181837.423570688083971364
"AUT",2014,9876.061030476361257057,45.026431375253893365
"AZE",2014,328.246022802263327524,201.428231290466432400
"BDI",2014,2047.31699381555792397,0.23035133112562392
"BEL",2014,4239.217020371109288793,8.147594161842448154
"BEN",2014,1355.29547750728304653,0.22897610338406035
"BES",2014,1.71035733122450119,0.07522496964138456
"BFA",2014,0.0,0.0
"BGD",2014,12060.90408394815636230,10.14523544678710974
"BGR",2014,6688.450735814879498026,86.06314109618921550
"BHS",2014,902.30649207903032673,375.98601038669694845
"BIH",2014,1789.544495100919927164,188.733224524437849620
"BLM",2014,0.21991134931423612,0.0
"BLR",2014,33626.396834005273349140,179.554989749552934624
"BLZ",2014,16508.63675960509919729,1096.50815794552637011
"BMU",2014,0.8488385957725696,0.0
"BOL",2014,256527.60527703981740911,27670.31818321797559067
"BRA",2014,2692910.39004474861151938,267236.44448967532975567
"BRB",2014,2.17354931738226986,0.0
"BRN",2014,2224.70589751910269861,182.34704551505943498
"BTN",2014,1229.22014419461710564,58.83692092900500071
"BWA",2014,15.52435010564670159,0.0
"CAF",2014,57852.35889182826118793,627.07772421708084076
"CAN",2014,2643608.861961215043337123,1759513.178470497730941522
"CHE",2014,1502.547147330160744805,5.363276393424479674
"CHL",2014,119329.610787913987945661,14719.222789213609999445
"CHN",2014,531701.60904966543863291,14332.979391966051928181
"CIV",2014,346899.26476590263909180,148.18902435325385830
"CMR",2014,181851.00438964492472127,207.05051144115011368
"COD",2014,1338360.69904089798915817,13875.27263358518052363
"COG",2014,72891.15373633813151898,866.99424133752897324
"COL",2014,202029.03435086004097169,9444.92466516825018019
"COM",2014,1473.86207744544528082,15.35438321191243635
"CPV",2014,8.1575762512858077,1.1820036953776042
"CRI",2014,10909.81015886472497800,428.45613601318037426
"CUB",2014,5861.46836156249804002,346.86456985382763794
"CUW",2014,2.333078604797091,0.07526158231065538
"CYM",2014,7.70538520408637220,0.0
"CYP",2014,33.30200692320094993,14.39405886619791726
"CZE",2014,13942.742751630176818272,48.44138013248047379
"DEU",2014,21169.143186645038153066,100.20939279987196401
"DMA",2014,12.24495792096354091,0.0
"DNK",2014,5320.770494625855251309,4.150051736851128672
"DOM",2014,13678.21258534293330707,1879.37009675635240458
"DZA",2014,9522.726894998671232390,6876.881623695282622399
"ECU",2014,30934.04778973164423323,1626.98175773854801513
"EGY",2014,115.0030750622689089,6.53780915828559001
"ERI",2014,0.0,0.0
