"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"MDG",2006,12821.23145794308231589,7362172.779464290516666
"MDV",2006,0.45911258166229251,0.0
"MEX",2006,19413.30176775330823713,8441731.437692527516987
"MMR",2006,23065.57457407236255792,14329919.969053553519879
"MOZ",2006,278.60854356718475550,133472.888776369136598
"MSR",2006,3.61416524111545133,1953.279446477336065
"MTQ",2006,3.4994491926177303,1976.92824014957652
"MWI",2006,16.47069978570909452,9829.500702340723755
"MYS",2006,113091.99806108535768338,98315178.002371929275803
"NGA",2006,3457.78104906930336000,1378171.191451771724845
"NIC",2006,8817.49870645564076933,5321563.111437274164549
"NPL",2006,249.64680414142688761,150645.502432255862581
"PAN",2006,4574.60179365013981731,2894772.853654736494586
"PER",2006,58804.71817906177074997,40076539.099021108614239
"PHL",2006,7143.47266643763314007,4937945.893590408302471
"PLW",2006,17.01434526852321701,13901.93636195094219
"PNG",2006,24784.21708552804172450,20731760.010000288933503
"PRI",2006,81.81190586811416439,46760.452868958555275
"PRY",2006,27948.99361576842638360,10321916.645075466049664
"RWA",2006,39.35351762318976578,23818.34512783669118
"SEN",2006,0.15036735818576388,50.64382535607346
"SGP",2006,0.2307315557248264,126.1814999793688
"SLB",2006,2495.61914784003538293,1927903.702228761601885
"SLE",2006,786.65991257958837889,402954.220896925391894
"SLV",2006,47.85744959711913785,28993.86670001812381
"SSD",2006,46.7249490069213873,27636.6672870234305
"SUR",2006,1892.55735463091447804,1493908.611385039620188
"SXM",2006,0.07324318673177084,23.57224272800889
"TCA",2006,1.07254516095052097,251.420987266694654
"TGO",2006,0.22916934126871743,66.904411399371765
"THA",2006,9544.71849893214494327,6009788.663989949226801
"TTO",2006,120.98312647874402312,73314.156130390856268
"TWN",2006,308.56582843100476727,199731.37603139306943
"TZA",2006,738.67814813357614909,360136.056569183126023
"UGA",2006,2891.14690841572970756,1500423.434398907905917
"USA",2006,20.03894282158420183,6573.491123249021972
"VCT",2006,0.07494451470865886,47.52976182632966
"VEN",2006,14243.29700234291550941,8162117.508662334170456
"VGB",2006,1.16938403597873269,505.679330881251155
"VIR",2006,1.6086988534299046,732.51700912556334
"VNM",2006,20141.90785316803015030,12702261.170748339517744
"VUT",2006,68.08932524685872580,35832.212482504103370
"Z07",2006,3950.05752527412698535,2323087.803276766042784
"ZAF",2006,438.85906843579753426,236893.135400727409396
"ZMB",2006,277.05292858233962412,134683.104088110375354
"ZWE",2006,25.50500984544271107,13989.12187414222325
"AGO",2007,8060.48804748745503290,4947986.792216236705839
"ARG",2007,18687.66438569832045374,7082727.187008937167914
"AUS",2007,25.43683731170250889,16604.969356635094770
"BDI",2007,13.98292881690701153,8066.83698335782560
"BEN",2007,0.07629498788492839,24.994790312936228
"BES",2007,0.22034346194010417,65.33156282969042
"BGD",2007,369.79718637040863760,229175.53911779661899
"BHS",2007,8.51543140592339572,1374.485556499592567
"BLZ",2007,4139.50381136772422481,1980476.936199872055250
"BOL",2007,114368.97653003633345953,58481708.654335354032300
"BRA",2007,1149515.26905802971735910,703528979.860607093087640
"BRN",2007,639.47394696543609397,503529.93090315854765
"BTN",2007,186.15689957146377489,121897.37542572415295
"CAF",2007,8400.45584395566180458,5616290.179794113611016
"CHN",2007,7513.96741637207323294,4443872.64275414161565
"CIV",2007,17325.33136907225439951,8021847.556046739806235
"CMR",2007,18347.55478082032987155,11988443.467087099776514
"COD",2007,154990.70723997964753509,110921820.440372006414872
"COG",2007,13688.89390489768395934,8536193.428801247484839
"COL",2007,95557.24484054076362879,60025039.543914816249075
"CRI",2007,846.58198689067448918,518639.210006510046979
"CUB",2007,464.68121450634399069,95896.5404975778772092
"CYM",2007,1.81409270187391529,467.635868258580300
"DMA",2007,7.71936337970757577,4555.15787799222763
"DOM",2007,955.96570741670538080,389523.816736017799569
"ECU",2007,7010.27605053686963635,5139899.114015642682559
"ETH",2007,5518.41029611609098014,3653901.447815579549944
"FJI",2007,127.30592072899635481,71247.073180500948046
"GAB",2007,10584.42182916982417944,6524284.512880527735646
"GHA",2007,3013.32486117301480701,1429891.824303858954495
"GIN",2007,1035.12466269354575320,522051.434377046311954
"GLP",2007,4.65958429243001306,2703.2067747448206
"GNB",2007,65.21651447655816032,23829.249163994903234
"GNQ",2007,1526.85929184482450945,971144.344472652590010
"GTM",2007,46799.94411821702132961,23524075.936895651546864
"GUF",2007,2421.40853880845919591,1926926.526788788777237
"GUY",2007,3346.28713314032989573,2329020.232007608209958
"HND",2007,12660.20927137541054736,7290325.960301405568867
"HTI",2007,38.52364231546113995,21021.433369190624949
"IDN",2007,525991.87531964684479254,565655755.465830389459906
"IND",2007,12972.41377580633199739,7754459.526213165638135
"JAM",2007,227.41643748309684722,132224.531736209249996
"KEN",2007,3439.74798320718495431,2078044.455340883006600
"KHM",2007,35528.87175799840111614,21974942.134582147836989
"KNA",2007,2.79596826027886293,1374.50211265431245
"LAO",2007,44918.45109668802781917,27293828.688759021234086
"LBR",2007,7639.82809192148033344,3976915.975410563401870
"LCA",2007,4.55870342676866263,2525.717106645315049
"LKA",2007,675.16889011191848889,277716.205003806760218
"MAF",2007,1.09846166442491336,398.30035767087722
"MDG",2007,45969.75878251511557428,27019559.014099020521130
"MDV",2007,1.29945680724175357,26.014445712227253
"MEX",2007,28997.32413649994350537,13867247.0219538124201455
"MMR",2007,31292.42107543329699801,20059582.564127483641249
"MOZ",2007,180.35988725484107787,85545.247860678887072
"MSR",2007,0.14752179989257813,76.58137520409832
"MTQ",2007,9.83268816716742708,5004.683807656621848
"MWI",2007,9.75827238352864364,5169.32616379816638
"MYS",2007,142090.14161264611708823,124653027.225307836867073
"NGA",2007,2752.75122439388753359,1105673.279642918737951
"NIC",2007,36159.34689957139774688,22260896.338505145601117
"NPL",2007,268.04383745187617870,172462.729095709001030
"PAN",2007,3112.64791642600032928,1959994.098646324084597
"PER",2007,77966.68361388076710302,52106663.835120395130850
"PHL",2007,8752.80403861332557529,6082868.112875814622980
"PLW",2007,33.26549572097222097,26280.636872856934002
"PNG",2007,25041.73173753895242151,20933111.187370884445925
"PRI",2007,41.75133925168728505,24484.41152214087132
"PRY",2007,85752.40024506569636681,31620596.068588770053487
"RWA",2007,8.76252429343526190,5291.283761033785855
"SEN",2007,0.45081358102105038,225.253793160443238
"SGP",2007,0.15382124152669271,67.63092566587211
"SLB",2007,3015.88093660492671810,2351194.875769880503820
"SLE",2007,476.48327283430816853,265196.20006866139088
"SLV",2007,47.99901106977538625,31811.634577251623444
"SSD",2007,102.28667128090257680,59032.283599932529955
"SUR",2007,2157.98744371472726779,1676537.570170249422076
"SXM",2007,0.14647367143880208,43.22591394634791
"TCA",2007,16.30603149272786041,2697.479645217751334
"TGO",2007,5.34738924174343524,1665.155987444716914
"THA",2007,11326.20726150213332295,7219004.483596387335436
"TTO",2007,134.16144613617840093,75933.838422602665589
"TWN",2007,192.23043324621852738,127180.05935361571610
"TZA",2007,917.26373448621540788,499081.299140429812580
"UGA",2007,4043.53549931292649042,2477373.856530338151246
"USA",2007,37.82837678685551334,12459.327430282778832
"VCT",2007,1.34870783092447930,654.45936392643476
"VEN",2007,26102.90628882504817657,13893019.877138166228215
"VGB",2007,2.77713163433159786,1286.44199294503643
"VIR",2007,1.02369797351453998,414.29239644294618
"VNM",2007,22289.42426834529083159,14041266.762839873963584
"VUT",2007,27.41802948151096014,14760.373517375087728
"Z07",2007,4235.73525899424885433,2542618.532126616576285
"ZAF",2007,414.63656131048094109,233724.919872544495672
"ZMB",2007,538.20142842019594729,260120.237562742707595
"ZWE",2007,16.30573349944661054,8980.397240409291359
"AGO",2008,2699.29231447578529483,1626410.933140546316231
"ARG",2008,47067.03112671737948527,17745068.079441242712618
"AUS",2008,0.30369043143229163,110.18815734689211
"BDI",2008,18.13216315371337618,10306.976158867854515
"BGD",2008,240.64816291355354554,144464.095345320443398
"BHS",2008,4.10084301698350697,508.97237139011456
"BLZ",2008,3631.75852048942279776,1766398.853947886843252
"BOL",2008,180543.54698626640423676,89893046.803425424980901
"BRA",2008,1075087.16760817384215975,681862567.681599421151221
"BRN",2008,760.84881577933751879,625893.298191753117011
"BTN",2008,319.11161939881288448,192592.156598795314738
"CAF",2008,5292.72667874631708344,3688815.845453978191005
"CHN",2008,4076.47244603035996220,2460341.625225818509072
"CIV",2008,12553.75785728792690878,5802832.001695903339333
"CMR",2008,15037.75833625084985235,9984285.122333466198240
"COD",2008,121474.36676177557344850,85215499.133811861585728
"COG",2008,5893.26150825659585219,3711910.326880038723822
"COL",2008,83586.10073537669808541,53338725.3789491095389145
"CRI",2008,1314.02615657855366841,770991.315318661305637
"CUB",2008,1204.67224746203150136,563312.4084557682383943
"CYM",2008,1.30623760322808185,494.560011999566867
"DMA",2008,21.82945624305881138,12693.218505866153314
"DOM",2008,1557.90023073649096505,663699.773178916192107
"ECU",2008,8967.54342996917813089,6805214.211393177979827
"ETH",2008,3590.34012640873890481,2292453.698734397418160
"FJI",2008,121.58406185442598850,66127.437516992820166
"GAB",2008,9314.20080257912977428,5929298.305473021895487
"GHA",2008,2669.11796555994097650,1215400.707035480934414
"GIN",2008,540.70727356903776523,265964.794658062608095
"GLP",2008,4.88374012148708824,2660.885654604860686
"GNB",2008,68.76605022071614003,24188.332542306459783
"GNQ",2008,2312.91721933061488330,1530663.581663550994462
"GTM",2008,29715.13075356507709226,15226950.3155964437721995
"GUF",2008,3723.94794818384063913,2934903.72188875986793
"GUY",2008,6376.96416354924390193,4495003.299625941267962
"HND",2008,14679.96345125682941773,8495009.617317126328546
"HTI",2008,41.96219328119572463,22875.167985614155816
"IDN",2008,469405.11454531971101070,432793167.109204710304157
"IND",2008,16046.57139440673839025,9449294.671628320244494
"JAM",2008,278.64300177911460653,161877.657895004003451
"KEN",2008,1886.88173392593394138,1105429.076374499921310
"KHM",2008,48730.45824130206370097,31579492.471045112324618
"KNA",2008,9.19825901096136821,4922.096001581942321
"LAO",2008,24924.84717595684969277,15253593.610542317290067
"LBR",2008,5891.44733931843356608,3085534.009153965474136
"LCA",2008,3.88665100176106782,2184.209638945136653
"LKA",2008,498.38223945743856594,211969.588185905309553
"MAF",2008,0.14646573572591146,64.604332603378253
"MDG",2008,23616.28269655272970390,13820472.589229089779346
"MDV",2008,1.4528229589508734,28.719240577517997
"MEX",2008,29557.12641641418915663,12534663.702101758917003
"MMR",2008,24123.74815507930021432,15268880.910842131579023
"MOZ",2008,327.12701115887481120,151861.198146497823315
"MSR",2008,2.58178095384006077,1508.13665809264200
"MTQ",2008,18.46501230653645754,10722.384214203735544
"MWI",2008,4.48500447522949233,2495.28184476051567
"MYS",2008,139261.93236116691426372,122134936.787104083511289
"NGA",2008,4089.52133783091810995,1645752.973463444072261
"NIC",2008,8020.12789996771350214,4741686.9529379632988230
"NPL",2008,171.22508611079318366,114656.03963050634214
"PAN",2008,6855.08812919539142899,4383948.321947695562681
"PER",2008,88820.36125044936039568,61745011.516572972843674
"PHL",2008,5656.02120160089898103,3963386.909679143753558
"PLW",2008,30.06098386466417516,24406.94865129935540
"PNG",2008,33901.60041699488962757,27999821.663070948518026
"PRI",2008,68.06000967720920826,37176.847978945850621
"PRY",2008,53656.97561252664591644,18396261.702402701251976
"RWA",2008,26.67006040821648007,16691.205631719396795
"SEN",2008,0.97627200944607213,311.454646938372485
"SLB",2008,4826.35047733600947339,3715329.859585240090749
"SLE",2008,462.96008199688349016,263763.134812941227350
"SLV",2008,30.02278461832790832,18022.431296503658556
"SSD",2008,47.34022928262099912,26526.53224102307220
"SUR",2008,4430.92954973832104515,3516204.031393235250511
"SXM",2008,0.58591612649956598,199.402964837884316
"TCA",2008,15.44554256492838806,3115.08670172947334
"TGO",2008,0.0763907623537869,19.90986230967168
"THA",2008,7807.74574761116794766,5006868.736936802120794
"TTO",2008,139.31010044509658447,83754.519812741697853
"TWN",2008,252.58208282598521814,155905.51346310884017
"TZA",2008,1056.17625601738854019,518330.687743961921852
"UGA",2008,4296.78880819950661033,2466259.43549621283122
"USA",2008,32.88491846149522554,12142.41744801617029
"VCT",2008,1.04921485279676648,576.327366617151115
"VEN",2008,19852.53339833758540128,10931181.428572840084701
"VGB",2008,2.0462763022048608,956.25502892326817
"VNM",2008,34412.88850847081713221,23293270.721074552657555
"VUT",2008,48.10811198065592933,27964.48555780393100
"Z07",2008,4655.30544221682346928,2816009.214190817724619
"ZAF",2008,541.44917169015858725,334248.428072072634089
"ZMB",2008,305.05491495470151956,149776.55607646413314
"ZWE",2008,8.16765350078993084,5129.03085417586761
"ABW",2009,0.30065089359266497,85.674361157645578
"AGO",2009,5342.36748670082594237,3250407.544826132012653
"ARG",2009,20819.69702904822330977,7380100.2571987190604915
"AUS",2009,0.60126111929687502,264.533928933942488
"BDI",2009,13.2163209662481011,7828.41954656730647
"BEN",2009,0.3055215573703342,76.23144682324954
"BES",2009,0.44044852304470489,0.0
"BGD",2009,557.84284137765563161,337475.902882861146045
"BHS",2009,6.79137346466905382,1376.462371132338086
"BLZ",2009,4407.48078145896594637,2071749.526190775130256
"BOL",2009,108155.78701025955734977,55967091.152618866248407
"BRA",2009,700115.59448381188039194,464194462.611320520823170
"BRN",2009,1242.37044362298173915,932515.434419204576980
"BTN",2009,453.49418190635853021,283625.010761484124306
"CAF",2009,8869.15053878774042202,5858017.286760426342282
"CHN",2009,7281.37445841192356590,4336903.041477298920754
"CIV",2009,14684.09061393627544631,7039474.495945358242583
"CMR",2009,19722.23985764122690635,13358167.975969454801891
"COD",2009,218277.64362032776939480,156140322.232293667295599
"COG",2009,7705.36872087778171358,4779584.204353643583814
"COL",2009,65773.17374010751466874,41364845.031251010221747
"CRI",2009,1997.82915750996895637,1182072.856859859206456
"CUB",2009,758.77297166770308115,269171.702362011311230
"CYM",2009,1.30831299801866313,635.17540510905998
"DMA",2009,16.77821629320855185,9276.77248058728964
"DOM",2009,788.87214779205959977,356295.961247735852199
"ECU",2009,8138.49660750879972394,5908659.854902149732146
"ETH",2009,3993.01469822407590557,2465721.664778317589659
"FJI",2009,102.04429602616097332,55812.812226165422076
"GAB",2009,11765.79213532438239694,7434306.852432690742121
"GHA",2009,3536.62224542339749988,1669546.199069308032400
"GIN",2009,378.76874630629578297,226415.062055619217781
"GLP",2009,5.5497460477848310,2979.83303548931941
"GNB",2009,138.35836964140031985,47417.754301469942232
"GNQ",2009,3136.80453397124557132,2046006.054768387277877
"GTM",2009,37509.98484161474383913,18967069.657765823330098
"GUF",2009,2088.60253362925501166,1647098.210354827898957
"GUY",2009,4928.68890315707854531,3417056.940931059386642
"HND",2009,22179.55095871080893908,12921186.642436385504642
"HTI",2009,24.37032883553277232,12920.538203891346641
"IDN",2009,683825.59417857878257263,647881602.428612543307966
"IND",2009,13974.11889690287336518,8309352.035455229237950
"JAM",2009,620.00022928812701800,372768.074438152461605
"KEN",2009,1596.45395610110324358,893315.479791519219285
"KHM",2009,65249.98656377664317498,41046733.092688235254423
"KNA",2009,6.18057387234809023,3405.26802962922681
"LAO",2009,48412.05184097409693319,29423751.279489763069118
"LBR",2009,13356.22192958068263280,6878799.531563425472526
"LCA",2009,6.95121916793728411,3678.62071619227165
"LKA",2009,508.75251463819051503,221021.865249867494396
"MAF",2009,0.07324034214301216,37.57497766080114
"MDG",2009,34019.02879266574626145,20104016.767277132233862
"MDV",2009,1.29974258455932623,23.20919191705927
"MEX",2009,46664.34776399763340104,19615152.037128372152159
"MMR",2009,41647.16343650343308853,26431235.594221942397025
"MOZ",2009,443.64230804806701876,222104.753866903468878
"MSR",2009,2.58153608975802955,1574.70387528432878
"MTQ",2009,16.82534931707139838,9266.11187586737320
"MWI",2009,12.98676987405273467,6875.605456154070355
"MYS",2009,235849.10760864983979224,223051601.370440044737627
"NGA",2009,3923.79091859181697002,1541941.844954918839120
"NIC",2009,16023.95764619458921780,9594849.653491918510579
"NPL",2009,476.75221036175351952,213937.105065399399944
"PAN",2009,5567.56153723350958069,3588167.964206215975119
"PER",2009,120183.05086225124549028,81255227.635235689552833
"PHL",2009,6946.29794755209774380,4815836.235834299382826
"PLW",2009,13.27572283729464914,10584.310732008578091
"PNG",2009,23179.76682703416492305,19235723.804490311882179
"PRI",2009,58.12912626257596284,33258.12036815393577
"PRY",2009,49611.58073292609409869,16781928.432339657281823
"RWA",2009,12.91286921238824214,7835.92938190911589
"SEN",2009,0.15025922803331164,69.760351123150526
"SLB",2009,3126.33114550245380493,2333931.035140027489364
"SLE",2009,960.93297276138486273,454586.722734052382719
"SLV",2009,50.61697070270616162,32573.442802190052415
"SSD",2009,23.46256815520195887,12107.146392733381664
"SUR",2009,4226.32651843089716882,3187945.578449807946284
"SXM",2009,1.0985864322645399,497.82490401035993
"TCA",2009,50.71993875524314710,5734.769145541255638
"TGO",2009,0.76408391959337027,248.685353043454306
"THA",2009,13178.47717316414680071,8361934.182672349227756
"TTO",2009,119.14128438329480727,73427.722450947942936
"TWN",2009,3094.54729374528837426,1871820.13045966097132
"TZA",2009,937.53406421857333254,464406.795835425658046
"UGA",2009,2385.56798916049193106,1321213.264413908839164
"USA",2009,39.73140209428060671,10096.75458843799901
"VCT",2009,2.92210625320638021,1471.37566171412853
"VEN",2009,23435.50979822645780928,13280064.756356196447754
"VGB",2009,2.850039339371745,1442.4637556621998
"VIR",2009,1.02369878752929698,475.923704106164476
"VNM",2009,46840.16700964562103540,32350219.787422498404952
"VUT",2009,824.83246654760585078,444771.96535166460471
"Z07",2009,3137.95838025672655122,1825576.830657774053853
"ZAF",2009,446.55578929716914946,269974.62821087438295
"ZMB",2009,1298.69092727367199480,621225.709898116266055
"ZWE",2009,18.79580551291557905,11865.630851481919978
"AGO",2010,5225.00951235426554711,3105201.976592516439425
"ARG",2010,31328.17956851705244392,10944472.066625405147697
"AUS",2010,2.04417191773817279,933.974774648524370
"BDI",2010,13.13815539385335336,7676.157117819960156
"BEN",2010,0.30573046314398874,94.467878087302125
"BES",2010,0.14681842575629342,0.0
"BGD",2010,235.07263488060108592,132161.475302006075008
"BHS",2010,5.35777324082465355,979.142311360880745
"BLZ",2010,4807.87169563711691113,2264057.009645288322761
"BOL",2010,267662.39238526234779298,112624717.655944719286353
"BRA",2010,1152945.07827983816224660,693340639.709824143550116
"BRN",2010,524.40448720195276393,419793.821649722153310
"BTN",2010,818.97433002513670648,489551.937953643551534
"CAF",2010,11148.23454600083290247,7728134.780738387322782
"CHN",2010,5128.02685872074185221,3004177.182439760908939
"CIV",2010,17377.76640151484569536,8356454.501215004285946
"CMR",2010,26814.82647686727331414,16279111.614435166091081
"COD",2010,265180.50878799704044875,184210368.708969527736846
"COG",2010,20597.88969696332409472,13356266.232408382571576
"COL",2010,68729.02241815935477513,43412421.395602377592014
"CRI",2010,1105.91754203547799527,651691.896450146629380
"CUB",2010,125.95033267615452002,51636.619876857144409
"CYM",2010,7.25749338939344614,2321.006146622852081
"DMA",2010,21.23425723388237785,11731.67751000954957
"DOM",2010,678.26138260947832270,289535.353936788182933
"ECU",2010,8505.33445614403206944,6229817.615682605624054
"ETH",2010,3455.00787046326947763,2151066.061901840188951
"FJI",2010,187.05925734250542754,103312.352459421254975
"GAB",2010,6237.46468107772721805,3996456.042203906067112
"GHA",2010,1644.25662738381103090,763964.283178678133400
"GIN",2010,332.77840423374525561,168573.802560466936324
"GLP",2010,11.3905453169281685,6505.6084516207266
"GNB",2010,138.66528522637197656,48022.837644410744752
"GNQ",2010,3211.69107674738988447,1983752.974899390587888
"GTM",2010,22683.55291274542663485,11986622.702591915742614
"GUF",2010,2428.14433692587459889,1928449.875381694652653
"GUY",2010,6655.46152433515127738,4511219.134445795561498
"HND",2010,21406.96595121894209067,12449220.143453152012011
"HTI",2010,12.64323848450737718,5889.885114042919894
"IDN",2010,540975.95418925470286061,578087664.257379720990041
"IND",2010,9261.23368375664447950,5646111.256270786907449
"JAM",2010,438.02797652690213121,257266.403353420497007
"KEN",2010,6748.88873553910471435,3849896.398282434647358
"KHM",2010,124807.78803124919418112,78618762.097747021696159
"KNA",2010,6.32726916653103319,3365.92859730808968
"LAO",2010,49977.06237235505685423,30566352.824912461156462
"LBR",2010,4633.24960208791020554,2468172.514289310734727
"LCA",2010,8.6699987605485028,4760.50790890096496
"LKA",2010,354.51044516763896763,142552.35305454679251
"MAF",2010,0.36615432688585067,171.23369022035160
"MDG",2010,23825.27192837766629965,13939999.554443006764168
"MDV",2010,0.84092051350938595,64.772614712866913
"MEX",2010,27958.79413475147222675,12714303.219995816206591
"MMR",2010,40067.18985439997822417,25287914.424396625139549
"MOZ",2010,658.35931994798533901,299840.539509308007042
"MSR",2010,21.24043437103408192,10236.623000524790358
"MTQ",2010,6.40293869609266564,3834.40023101936755
"MWI",2010,5.28347516435004429,2646.147041167850096
"MYS",2010,139654.71880903511606485,123312904.691993377246773
"NGA",2010,6780.93899209191136490,2711742.816520016927070
"NIC",2010,30518.72150509564643610,18289201.177337944659350
"NPL",2010,141.52261737168620318,86562.603036024322504
"PAN",2010,2971.73509989910925443,1904254.167049816237004
"PER",2010,100951.24471893623157037,68581602.776907483749165
"PHL",2010,8880.02423369135234674,6186156.615627593483466
"PLW",2010,10.83377587920545851,8628.881950392178934
"PNG",2010,32759.48625500483604298,27539217.835100697410875
"PRI",2010,27.78228628803385681,16473.077417818211089
"PRY",2010,72835.64534917549766945,25347338.88473459267737
"RWA",2010,24.28849072414361003,15557.16781927118611
"SEN",2010,0.07508211004014757,138.03350019709633
"SLB",2010,3224.70007623524299686,2476228.079516385425756
"SLE",2010,300.93282746973195850,153268.068693104241508
"SLV",2010,63.65454742445583231,38715.733199928124966
"SSD",2010,78.35151635706064925,49665.16079114854205
"SUR",2010,4796.20789588816705791,3782144.314208439413523
"SXM",2010,0.07323983406684029,37.632816249812436
"TCA",2010,6.72190117170464462,1284.264781660388707
"TGO",2010,0.30555421178765191,84.711679262934041
"THA",2010,12159.66951224285591443,7729876.348595307716071
"TTO",2010,357.62262974173483993,197932.057240747212102
"TWN",2010,580.99637773374254739,365715.761090665877632
"TZA",2010,1086.41634498212762947,573846.787829011878768
"UGA",2010,4757.00820793873150490,2661215.57286283242843
"USA",2010,29.09822851487740970,8590.975591327753655
"VCT",2010,3.74656779987955717,1905.81634252734469
"VEN",2010,25787.70919546502147269,14032243.008072760534747
"VGB",2010,1.9732732722092015,1053.87743838700994
"VIR",2010,0.29247350080837675,158.00815785782834
"VNM",2010,64643.64827501343761982,44083992.822111366770584
"VUT",2010,128.99480955241368594,70218.19008335190344
"Z07",2010,2099.21972280133684631,1229754.08641221547234
"ZAF",2010,272.60340596298916587,163696.780868966659154
"ZMB",2010,2850.51287599936945567,1402362.591752354077790
"ZWE",2010,3.94084691125868085,2328.456117553267604
"AGO",2011,4257.44135008103929494,2460405.707252730632147
"ARG",2011,17365.60446263191046585,6075571.5612891830577818
"AUS",2011,0.07592984398871527,12.252971184731265
"BDI",2011,7.06787173306016582,4073.43297786231637
"BEN",2011,0.15259541464789497,39.311778995455526
"BES",2011,5.13840481052951305,0.0
"BGD",2011,262.87467055366107116,152460.984729533756232
"BHS",2011,2.40838902002712673,632.733576241236386
"BLZ",2011,16294.90654047880954209,7223140.788821035544274
"BOL",2011,162698.31440036986677311,72596008.256744746104496
"BRA",2011,802919.54535918375036286,489157727.256510216232232
"BRN",2011,1661.88648369317859814,1363842.676156413431333
"BTN",2011,379.39799142419275043,208987.619536757053933
"CAF",2011,9501.20541515014726094,6329661.123819527333267
"CHN",2011,5029.42763925525585403,2973001.278547610018596
"CIV",2011,29760.34941656997858819,13608821.876512061095056
"CMR",2011,13505.50809035358984116,8384178.425552134387958
"COD",2011,148639.33699691290259636,103872150.690966793240454
"COG",2011,13755.34055928655371092,8955144.362558199082824
"COL",2011,72571.15984911780176792,45852030.149606035004635
"CRI",2011,995.32840770628537689,601463.947277699613055
"CUB",2011,310.85035339759421125,53498.8850962296263505
"CYM",2011,2.90817595030164969,1302.546162735531313
"DMA",2011,13.36315224439941539,7267.335983286475075
"DOM",2011,581.77484408999118799,257162.283490542765211
"ECU",2011,11186.26699134761039127,8572454.2115985897968615
"ETH",2011,2652.22470699945467859,1726205.715942113143945
"FJI",2011,54.52955820501303364,30751.44812274524207
"GAB",2011,8688.72136750049015202,5473242.263599100138937
"GHA",2011,2751.86853802876636967,1251123.858499385188865
"GIN",2011,399.73204616019808510,220575.839032245106169
"GLP",2011,3.47653278886067707,1890.353079990314805
"GNB",2011,148.73275636371157301,46921.454516716957251
"GNQ",2011,3709.31066437237246666,2415488.629310433283476
"GTM",2011,17185.04017022085654484,9256628.027949574124641
"GUF",2011,2153.04102025713081658,1703447.970045761876125
"GUY",2011,5831.29114692517649608,4148781.995599960522391
"HND",2011,20322.91037317711663123,11755888.538678904657851
"HTI",2011,28.42314050452474890,14360.648827794138526
"IDN",2011,613905.37412351767773718,657159509.358867318288185
"IND",2011,13505.18667517553375514,7976261.542027489447313
"JAM",2011,321.23693721327159980,188132.629888421859317
"KEN",2011,1410.47986761394620453,806538.39312824840723
"KHM",2011,124153.49281995760768501,85301762.884037962444979
"KNA",2011,3.08994723292317739,1547.019869217448356
"LAO",2011,43363.91146542693495667,26260956.831726619040751
"LBR",2011,5797.43524664507796774,2992940.562505956003444
"LCA",2011,17.33948466972276607,9673.51043551070515
"LKA",2011,491.15505642224593263,201522.306844981332339
"MAF",2011,5.6389276563682711,2468.5270311299089
"MDG",2011,54167.13998151588442643,31341032.964243514468881
"MDV",2011,3.28652798816975943,101.67976931449457
"MEX",2011,29598.47701792558173617,12686205.879554574541155
"MMR",2011,25247.76238249644454930,16551566.102195681408484
"MOZ",2011,126.44090844351074993,59639.769291247352291
"MSR",2011,1.54904046278754356,904.481739390516044
"MTQ",2011,11.24292487960395122,6036.212584590528346
"MWI",2011,2.57402153406467033,1268.58145679556158
"MYS",2011,161194.64147466417049665,147824798.893124411820852
"NGA",2011,7402.62789778075661011,2985976.481722868195112
"NIC",2011,14502.95178819808396801,8750110.837434701228626
"NPL",2011,104.30017798721570751,68859.10520284260240
"PAN",2011,4766.90497222182501703,2976030.117207983426048
"PER",2011,88877.99758571740967356,60295159.340304566007443
"PHL",2011,4919.50380557561956835,3430403.602077064822001
"PLW",2011,14.26656347721218552,11552.121427555622029
"PNG",2011,26449.60833194038900052,22526023.069070846300997
"PRI",2011,37.80605680685764538,21966.608325366014774
"PRY",2011,64105.28423209010703504,24548289.292156624580526
"RWA",2011,7.14859329861565632,4431.674472347122037
"SEN",2011,0.90160222582411031,422.987560704728705
"SLB",2011,3094.54681521869304483,2352653.994799186752036
"SLE",2011,601.35970965647419402,298499.46962659382502
"SLV",2011,71.30081186971028205,43265.750245419871936
"SSD",2011,147.47917250340355093,88727.59124215647184
"SUR",2011,4125.44094739290546060,3376716.027931811884118
"SXM",2011,1.1718220960937501,537.79575972347997
"TCA",2011,0.71518111550347218,131.185830142641891
"TGO",2011,0.6111213490581598,177.67299696209099
"THA",2011,8548.77894932918860492,5451720.263928564486857
"TTO",2011,65.67486192926868143,39681.478474543794337
"TWN",2011,240.40266142530384232,151120.21293998848145
"TZA",2011,802.68833845320462671,405009.719383623199905
"UGA",2011,7940.15034798914814275,4487118.245199801138870
"USA",2011,42.65465060658638247,13665.328212926377252
"VCT",2011,3.59678119563530829,1852.06039839063748
"VEN",2011,15592.94601480903092750,8968778.306395771027406
"VGB",2011,6.21195969958550535,2970.791900409658155
"VIR",2011,0.8042802540787761,347.40925508025670
"VNM",2011,45426.11465338577019867,34538219.652379386134253
"VUT",2011,367.08639803327780002,197819.325026367202327
"Z07",2011,2781.48036597872962350,1679158.261188350143461
"ZAF",2011,349.07758584307727984,230644.531130066941650
"ZMB",2011,176.65184008108449492,85356.73115821109925
