"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"ZAF",2005,104652.48350595633011117,63681479.7881269930629804
"ZMB",2005,57545.28847104837201725,20414512.027777980249133
"ZNC",2005,7.30848802876736194,2012.28712587272974
"ZWE",2005,11747.60399496692527390,4442357.018987279061715
"ABW",2006,0.22548696056423613,44.168715085078815
"AFG",2006,152.08453592102867100,23558.220119505936175
"AGO",2006,76936.01227672402969990,23202229.178994596009159
"AIA",2006,1.31715659843315986,316.69538075681470
"ALA",2006,100.14456159323565906,21970.622316733506695
"ALB",2006,962.296923004298683716,440564.958888742402986
"AND",2006,6.624548271184898,3003.7190784278889
"ARG",2006,316414.02271608423810278,73106103.4420238718913118
"ARM",2006,129.749066650566399366,40965.1423117892153803
"ATG",2006,61.15211599682727609,20310.1348197090304677
"AUS",2006,186304.313618208758749318,46006905.77335144845506488
"AUT",2006,12573.879919471198612142,6095637.253278946523193
"AZE",2006,525.201462694247018248,147993.404408183655200
"BDI",2006,343.49077830457958333,122261.705234707217640
"BEL",2006,6916.035133848669334460,3470612.2849186259410922
"BEN",2006,1794.42274033521227265,513707.794121543275811
"BES",2006,6.90050228868164139,86.029997276623028
"BFA",2006,4.60596127904188376,6347.5403976183303994
"BGD",2006,6862.82368113308140511,3714656.208167093087005
"BGR",2006,5171.123840832892288925,1860206.787008586099317
"BHS",2006,1015.77394436093718895,221761.4522112133071325
"BIH",2006,535.968834797191876364,245339.921678746730376
"BLR",2006,42269.355755064847552062,13168500.1146806858216195
"BLZ",2006,4281.22685250578839742,1971486.3665813749480615
"BMU",2006,0.06530198176757812,32.321493680314035
"BOL",2006,216345.80960913091138520,97631027.604229566879231
"BRA",2006,2876675.08162328553529517,1471021700.6863277294794345
"BRB",2006,4.12233459845865929,1281.160733436063214
"BRN",2006,1013.43765184186144773,675392.948045894931694
"BTN",2006,622.87288308417103319,361687.199504859348933
"BWA",2006,40.10784403647895015,7805.929998131701842
"CAF",2006,57883.22092814145751740,22882089.989228391018489
"CAN",2006,2406190.157021754002481516,833450400.8049747495655512
"CHE",2006,2048.797901012851985636,1052207.189558578182273
"CHL",2006,91927.750623428622253648,32764753.5196546730676225
"CHN",2006,575281.57830473330082398,231697408.7887912370154651
"CIV",2006,97775.13565443363130911,41459125.622840530790701
"CMR",2006,35986.11750377078383097,19441333.805594780396117
"COD",2006,453200.62049448085885545,273542134.891979693456840
"COG",2006,22154.09150988933114709,12720147.234604317890273
"COL",2006,189897.90756312457765947,101246399.000309869669883
"COM",2006,12.96365992973578650,7807.21712480264930
"CPV",2006,12.04849426700303744,0.0
"CRI",2006,10058.43686792473738365,5343030.183613377474066
"CUB",2006,12305.08782211813181345,4223430.9190917944141389
"CUW",2006,3.46068136353244358,1101.58866257177614
"CYM",2006,17.95942012771701873,5691.836793654796298
"CYP",2006,58.60322573993272340,14589.492891770992758
"CZE",2006,8616.856700238101576029,3806335.0734010146507574
"DEU",2006,42651.796634146301128545,20470031.6709130603115108
"DMA",2006,25.38270162408202849,14055.408691915903955
"DNK",2006,5213.876550236693772819,1489268.040356281439082
"DOM",2006,13413.91557011987441094,5618562.270409600967876
"DZA",2006,5413.222162190582827610,1083436.9958824967359313
"ECU",2006,35646.21232720898475481,21217115.398299039036310
"EGY",2006,38.12591038677083494,12080.813454320821425
"ESP",2006,72718.774859870983615809,22411306.2891735969764530
"EST",2006,21731.759375666733952371,5489258.818692119959416
"ETH",2006,12075.93886344313539848,5744391.869563092777526
"FIN",2006,182294.911558475063089347,36343781.4965248577978884
"FJI",2006,1874.41880590527448028,986936.065167945922042
"FRA",2006,55049.529617204817595196,24056766.004493256259484
"GAB",2006,19300.68468506897215617,10915928.258950514645234
"GBR",2006,21053.539863007954022433,8450191.2328595999131543
"GEO",2006,531.353052568368043145,190508.2416063300303913
"GGY",2006,0.3025046286371528,70.5960052472476
"GHA",2006,27143.37859625955846040,12224184.100582802583553
"GIN",2006,15305.72412626629235362,6102764.769058470622824
"GLP",2006,62.26845623001790757,26455.576360313256885
"GMB",2006,6.29441537333767380,2025.120518566984175
"GNB",2006,2018.27363047654819449,714761.878649793898425
"GNQ",2006,1255.53864695602751614,776556.580259887608715
"GRC",2006,7346.146969316643444428,1540290.280489525995363
"GRD",2006,31.53202039361925251,18555.440462410196944
"GTM",2006,52520.63354107216890717,24344516.3917885846088710
"GUF",2006,2534.97068972514520171,1957913.818620693983115
"GUY",2006,5933.69368542904360006,3802402.5495274012946794
"HND",2006,41630.56308865333525631,19625504.742910910890468
"HRV",2006,2204.144712903287829251,917304.1663483621726880
"HTI",2006,1162.83978557028569483,486795.751257192386473
"HUN",2006,7990.480257655225700412,3007090.441316709633266
"IDN",2006,1433147.39408666647682453,1036817154.2077938276025806
"IMN",2006,52.48895006561196543,17302.054182322221849
"IND",2006,61011.71233784407464228,32999866.4534576008613776
"IRL",2006,5248.000798278994965860,2483349.772439086139177
"IRN",2006,140.788850764852436569,35184.820591397433697
"IRQ",2006,6.24004359792100698,1677.298043485451686
"ISR",2006,132.22768038062604795,21187.356857785732889
"ITA",2006,8901.385764015777795824,2573360.6089173132197919
"JAM",2006,2797.68366767782050000,1466048.277052720217506
"JEY",2006,0.40537581166232638,68.533217297280299
"JOR",2006,0.78357914156467015,73.154729262768173
"JPN",2006,38974.648499558244279820,16319805.7142061214358930
"KAZ",2006,3142.037633790602034164,739153.29789977955570966
"KEN",2006,20656.13108488699607316,9922680.143968555220875
"KGZ",2006,110.52548798504561194,22128.5352759106607848
"KHM",2006,80560.29779630187660242,45321706.9258719075551175
"KNA",2006,20.45444530144856247,9604.503762470657334
"KOR",2006,10149.265026010800518498,3067471.2809396168804767
"LAO",2006,122639.86070015338211702,67617849.912734031172566
"LBN",2006,148.81790494817167749,39373.558753621046689
"LBR",2006,36221.16657439137144715,18349210.054518683520529
"LBY",2006,16.30246551179795749,3936.654970885507463
"LCA",2006,98.11695233860834284,52152.488081159608852
"LIE",2006,10.597822658342014024,4957.042242247395872
"LKA",2006,7730.54973408952119556,3282592.001920803953565
"LSO",2006,2.42562026555989595,979.102019167672546
"LTU",2006,17449.683565302299896509,5099311.2374099902684133
"LUX",2006,366.038805020188863881,186467.217980949379831
"LVA",2006,38893.546593491477998015,11011253.9681239173372973
"MAF",2006,2.63631961086805651,894.46422081091490
"MAR",2006,2221.77691956246966755,545240.8552040008736483
"MDA",2006,173.201520998140203857,52452.160036305572031
"MDG",2006,71033.96436595273029169,29957622.567735037476859
"MDV",2006,3.90637808132500575,144.8730569208301
"MEX",2006,179069.86234706634374952,60451232.9002362829556132
"MKD",2006,2042.132596786783866570,814963.330096257976681
"MLI",2006,103.70893658620880031,36459.758684376541576
"MLT",2006,0.62588531298828134,161.50882301148184
"MMR",2006,127463.91298219554042217,69689194.6516546764172042
"MNE",2006,175.546173954268642910,76265.778245114640843
"MNG",2006,13249.116107583916976301,4110423.01228871157814913
"MOZ",2006,172242.18860220316409074,60738627.532618872601363
"MSR",2006,12.61260458222981717,6398.723658086129595
"MTQ",2006,91.17823278163627306,44231.985563635862723
"MUS",2006,142.48742232737738650,72871.528160232556660
"MWI",2006,5550.89159952571938963,2401126.013966200047151
"MYS",2006,334526.36762211414310979,210168278.096365659853638
"MYT",2006,41.58675273683322876,21911.99854749672605
"NAM",2006,17.48163489914822177,3947.281076028772542
"NCL",2006,2134.53256070192362055,633792.812333213387704
"NGA",2006,26167.55795023748504334,10225854.073544421728800
"NIC",2006,38865.33338487142822767,20808008.182485606352445
"NLD",2006,1482.444763974682858226,575430.866342201760428
"NOR",2006,40648.582806699361183204,9307045.21325530826565714
"NPL",2006,3255.01002893068925174,1873858.135137932136056
"NZL",2006,61671.661691168532057318,31444864.913308158150540
"PAK",2006,1261.46270873597045497,326643.336706274063457
"PAN",2006,34343.17076394142490643,18379998.722453499608604
"PER",2006,88903.37225671217781136,57184647.022360851594300
"PHL",2006,57428.23053394605256250,34607164.0331492482760252
"PLW",2006,34.86713968914604934,26458.524985310397253
"PNG",2006,56388.02131165485868838,41757069.8503194288271056
"POL",2006,37680.387082183545708888,12287971.2833613674600567
"PRI",2006,1242.99838644744470725,616280.338672304963286
"PRK",2006,12578.180796400924622896,3789023.8091844795573725
"PRT",2006,42566.662789591719062725,12444493.3609583252781458
"PRY",2006,148254.84893566070917112,36257176.512452095981012
"PSE",2006,0.7234155284082031,196.52186232034015
"REU",2006,628.96842887293028267,353200.066746543536206
"ROU",2006,13066.517945534887543595,5778513.6463763190261534
"RUS",2006,2233421.040190381819407965,386748260.3614735163160058
"RWA",2006,745.53289974647517259,330205.922634329461173
"SDN",2006,4.15066451376302076,1381.333823379617792
"SEN",2006,41.24825584623969172,18911.848590114591716
"SGP",2006,56.06806504195131970,23682.6439777177581564
"SLB",2006,5068.26650839653289083,3769178.3475809202689845
"SLE",2006,28525.92839565438569896,12664689.483225860789194
"SLV",2006,4604.38954494836913467,1916287.634812602902189
"SOM",2006,118.51669685402153361,25203.463351136305380
"SRB",2006,1891.440364297566942994,829721.522158542692775
"SSD",2006,8963.22134416303232727,2420045.663867321716763
"SUR",2006,3404.35021551391500571,2427269.101960064428677
"SVK",2006,8022.659824348386663414,3598699.1838514033597895
"SVN",2006,1248.095435345003160656,593517.371380188457122
"SWE",2006,249126.035909422703866238,54299661.7433308563022475
"SWZ",2006,9431.19359251215323510,6059628.123874832167445
"SXM",2006,2.27071644573025238,583.29421228712811
"SYC",2006,0.15181821660373265,0.0
"SYR",2006,280.75155734028424504,57660.9178599576866029
"TCA",2006,4.57794586605360251,996.850351111012332
"TCD",2006,2981.89700906929887588,863734.376908955486541
"TGO",2006,1686.04668558799664197,533857.488535231639888
"THA",2006,99799.77934865634263724,55307163.2972316246422170
"TJK",2006,19.43307663703342004,5557.9651329673149949
"TKM",2006,13.62915282632378693,3783.0004615415053992
"TLS",2006,2928.94004943638739372,1733222.108388167766264
"TTO",2006,1755.82523587490061077,879899.054395049872709
"TUN",2006,353.797448972482651442,96158.817186428501527
"TUR",2006,25884.765420736267993046,6346024.6451292984306289
"TWN",2006,2076.72250226347206805,1162326.8104294360957303
"TZA",2006,85294.78054405461970713,26918262.076064616466482
"UGA",2006,28448.35168037242455072,11735592.952136279515029
"UKR",2006,42130.056621223303736747,14294251.589470686562023
"UMI",2006,0.07309477526367188,0.0
"URY",2006,21039.55504514361462748,7472904.744854161944104
"USA",2006,2605853.075375097805269189,858305440.5692239402184608
"UZB",2006,53.07967528536024934,13382.62780246089847091
"VCT",2006,10.49410676333822272,5829.798569505190366
"VEN",2006,85504.32672710105520865,35334993.6936365258911267
"VGB",2006,2.77711908890733538,1235.502847048632680
"VIR",2006,73.80593740280057037,31279.179573488886864
"VNM",2006,78782.15638303355491069,44889934.222654097685085
"VUT",2006,219.12138676982425928,116612.242830202250260
"XAD",2006,4.19551466298611039,1222.947617628396147
"XKO",2006,519.987044479457292446,232913.412490358761989
"Z01",2006,519.47770250229752549,238521.512427224383789
"Z06",2006,83.85740092705729207,35180.10691223348426
"Z07",2006,5879.24539076959390448,3339342.6438798381060535
"ZAF",2006,104943.81919914940144786,62185420.6438406430807021
"ZMB",2006,40469.49961807163675672,14249544.101027503335623
"ZNC",2006,31.78774248882378392,8934.727436448089815
"ZWE",2006,14875.46938120285870662,7127279.670287043071385
"AFG",2007,252.841662036967311866,41092.07447913887772
"AGO",2007,145288.22409121505562566,49525640.262602651286838
"AIA",2007,8.63554887017035876,2009.35920660557938
"ALA",2007,247.90735156237838507,54324.964347549900087
"ALB",2007,5222.197640269954795455,1729900.236958982626550
"AND",2007,2.16905929217881972,1087.37758649425189
"ARG",2007,425335.867280391061985010,86998552.9973582840492675
"ARM",2007,54.536415663485255034,17397.5647652704126584
"ATG",2007,37.15782874045681907,11913.88197169045731
"AUS",2007,372723.427915715947598249,78773114.50664815557524252
"AUT",2007,31682.394408638382457804,15522592.316057325068265
"AZE",2007,507.557225265028308554,144451.017591051713396
"BDI",2007,1861.76371292242160710,703181.337836761131728
"BEL",2007,5984.993208573220463823,3052386.7321914421406694
"BEN",2007,4644.85870691415767212,1489947.000525320252207
"BES",2007,0.66091671439344620,121.22998043508482
"BFA",2007,2.86808460587185336,9114.756197541092784
"BGD",2007,3995.38170608212019789,2127380.928723368187117
"BGR",2007,9557.11002425835604576,3350100.0854250888214534
"BHS",2007,604.80767160369433378,158125.706971141400535
"BIH",2007,2681.522458507569127631,827390.632045733104424
"BLR",2007,32656.703206479353271128,10320371.9643057509665994
"BLZ",2007,12309.86907744027233755,5241224.853506564732975
"BOL",2007,189943.26089638338546389,89498860.673033670461516
"BRA",2007,2621699.45100046243011437,1273228936.412025686213873
"BRB",2007,31.62823710090658755,11465.839258582166183
"BRN",2007,1564.83281504783920526,978208.591458506425984
"BTN",2007,508.35788952371422349,297023.098697872071924
"BWA",2007,33.55963859119249232,7178.461175644604339
"CAF",2007,37308.15625985521340763,18427789.473551233925787
"CAN",2007,2117899.418224433547526942,758860174.6615168931221067
"CHE",2007,1852.248015221751412195,950223.712576886278555
"CHL",2007,121642.384699871734654078,44427282.7011463228247122
"CHN",2007,653049.831540060162646820,301643572.5688375285741346
"CIV",2007,90875.75714675845617872,38525801.423598551740450
"CMR",2007,45916.51184510483420437,25270219.403314221939105
"COD",2007,462776.03638964623535453,276990328.336525510348717
"COG",2007,29764.68775926630477168,16401975.973941897674953
"COL",2007,269028.66517822901935783,147856573.5269310757604905
"COM",2007,77.72839324684080939,41806.914646179938795
"CPV",2007,1.1835423629242623,0.0
"CRI",2007,11464.46280983819642058,6071987.537804062128600
"CUB",2007,7873.76079835750002374,2516055.8898684317769552
"CUW",2007,4.21289018005696456,1109.00865492023069
"CYM",2007,17.86412730716146092,5365.403656005533789
"CYP",2007,778.23927838075251083,134609.8551334944857601
"CZE",2007,21324.551974388821684781,9849319.362138163861456
"DEU",2007,93220.690592442465478295,46905151.4147704922562780
"DMA",2007,40.30000140911838872,23036.290610537658405
"DNK",2007,4381.407303646205786813,1291463.8310951449283884
"DOM",2007,16059.49897309219382442,6856561.024158503706750
"DZA",2007,5199.636482684374420694,982184.9797570709361107
"ECU",2007,60591.12153159196855798,34948961.171141135266474
"EGY",2007,78.2701398879904656,31840.66275266192213
"ESP",2007,60256.377765210763494099,22057854.029093202803191
"EST",2007,16188.672523832684321043,4280630.2298739311798273
"ETH",2007,25608.57311327880701054,12873795.031429045875411
"FIN",2007,151914.877908359606637572,32137881.9168610885197473
"FJI",2007,2148.39321836769624261,1108189.074906038661559
"FRA",2007,49246.222930851222642412,22379664.5772077736544494
"GAB",2007,16501.47574793807364977,9752888.083453952985274
"GBR",2007,31214.713323228102198992,12466885.200274475364416
"GEO",2007,992.446000077695421226,343618.9319001147976425
"GHA",2007,40183.87922056411492649,18522074.0442861263545086
"GIN",2007,33821.27135082504108532,13946804.087492455080971
"GLP",2007,158.30311890426703498,67869.458812045830968
"GMB",2007,49.60546797636611161,13699.078456556759617
"GNB",2007,6044.02762128896022344,2136749.775764792181883
"GNQ",2007,3141.60414535595128651,1839668.903070438257179
"GRC",2007,46064.152983470899288132,7243553.5733513215991098
"GRD",2007,67.81289337326606303,39290.597474011624956
"GTM",2007,126476.15506897732073187,58586581.8598928067046156
"GUF",2007,3328.10883444342289158,2517893.416246469672854
"GUY",2007,5249.63189160969342174,3399144.055124039340674
"HND",2007,42412.83073001497656806,20146203.968222334120580
"HRV",2007,3237.057781407135922644,1316888.8144130259308006
"HTI",2007,2077.13860400319426420,851874.394210140874007
"HUN",2007,9360.749328910868183965,3553354.9306064870309903
"IDN",2007,1387620.76708363045938050,1175307638.6484742585333950
"IMN",2007,60.77676924526044243,18377.843337193131347
"IND",2007,67730.81495968731157807,36558490.3842444038765031
"IRL",2007,11688.260499550482505980,5518657.9299832797266114
"IRN",2007,131.05927632243490990,33672.7178080706165155
"IRQ",2007,10.328544856586371974,3647.427806772726726
"ISR",2007,47.96047012410915705,12382.14814645339450
"ITA",2007,11588.997407248033966540,3417731.1627390815451095
"JAM",2007,1269.91525929929814742,664730.215605113311297
"JOR",2007,0.3919256967480469,51.456837363615581
"JPN",2007,45585.658028455051972458,19442917.6874688148500108
"KAZ",2007,4605.437639402064684763,1072482.9672294258416170
"KEN",2007,26103.03703849441520990,13103509.678810973803328
"KGZ",2007,107.371652485162807846,24668.1790992990997234
"KHM",2007,77701.67995060871282793,43594388.121403863356104
"KNA",2007,12.28689484910264728,6108.19533423033556
"KOR",2007,8096.768223149307601490,2403549.4159393287283561
"LAO",2007,132976.31182366887348181,73870288.222171111242686
"LBN",2007,272.96596107955280444,62758.366301656591022
"LBR",2007,44282.15872016472460630,23111126.108293021013200
"LBY",2007,4.29091529814561684,918.97829945339875
"LCA",2007,48.57569600165419024,25736.571440623998299
"LIE",2007,8.43393201663411465,4614.15323966455132
"LKA",2007,10241.89610896726819761,3852633.6351692959952775
"LSO",2007,3.01869057673611123,1001.18554892228848
"LTU",2007,16036.704996491355602487,4868026.4699023326215815
"LUX",2007,502.232574656069908435,264446.704283702855648
"LVA",2007,36128.752470417226278297,10494618.799572379349510
"MAF",2007,2.70954501246744797,865.162962215253606
"MAR",2007,2513.07049537886848362,699458.6603316336889875
"MDA",2007,236.262822165666251125,69138.919860641254310
"MDG",2007,188580.01678199269244193,94330841.732463846380294
"MDV",2007,6.19346760023498529,222.028648469332813
"MEX",2007,218643.14166568833195793,83814775.9358580705550873
"MKD",2007,3862.806465321807671379,1117587.335784994861680
"MLI",2007,125.08522385789603349,43608.549577343287357
"MLT",2007,0.81383764453125006,224.28295134849244
"MMR",2007,146598.38980402397634928,82284241.8655334751430971
"MNE",2007,1051.53855042660376651,377884.465690523206231
"MNG",2007,48081.603562088417269655,6807901.26926531825696036
"MOZ",2007,138504.90419819690086536,46880043.059411437446322
"MSR",2007,10.47386602865343004,4340.555645955759356
"MTQ",2007,155.67514304319500624,81167.957393366800531
"MUS",2007,131.71048106381720384,68926.08213558829671
"MWI",2007,7493.24837273084533243,3119257.605043537277253
"MYS",2007,405691.79302861875857069,272669094.050915452836274
"MYT",2007,20.04483602257811762,10948.93277238480405
"NAM",2007,81.17665897174262801,15218.033972546263650
"NCL",2007,975.11347330660308110,364696.885159336418927
"NER",2007,0.07517093559895834,16.66103179148857
"NGA",2007,24572.68286832744107752,10101695.366055819535868
"NIC",2007,88477.77613624511676747,49309595.838715667170603
"NLD",2007,1646.044963282240178741,672347.472306762126232
"NOR",2007,31841.200331921666694681,7522835.7762455825181559
"NPL",2007,3465.50226913828282470,2011282.0229892540391020
"NZL",2007,62643.220216929505055794,32463960.089108883698762
"PAK",2007,1083.75136026066761242,266685.0002960338768787
"PAN",2007,20657.62106836026887369,11228079.088705193728887
"PER",2007,115718.08094816576332763,73795210.000065298104151
"PHL",2007,66497.03977655593615502,40203189.660561308169740
"PLW",2007,90.71366142321858611,65555.862157958647938
"PNG",2007,49160.77644587482432687,37029112.210285038403507
"POL",2007,57310.550569621388069864,19744168.880105774311204
"PRI",2007,1037.45105638170893915,505889.616034202178353
"PRK",2007,13288.32984730668201937,3958680.503212503815353
"PRT",2007,36321.995905753258889376,12143042.8304940010763403
"PRY",2007,426191.28654552768387120,102229525.393948842455519
"PSE",2007,1.17988217136935768,334.68794667989623
"ROU",2007,38081.765453967402518926,16573332.476973324279540
"RUS",2007,2338922.831556213839753063,442230295.8690249495073605
"RWA",2007,1429.97672936732884231,645365.122454978476181
"SDN",2007,184.920784925921194,51942.355210541609580
"SEN",2007,172.32132610701822284,70019.687279960149054
"SGP",2007,74.44906843084170648,27030.782804212651178
"SLB",2007,5665.38981761837780836,4216470.227128383709674
"SLE",2007,21878.47752794345003132,10150774.800662045061792
"SLV",2007,2984.30827740898897635,1320354.119398444474447
"SMR",2007,0.8922185438650174,218.72120670363933
"SOM",2007,270.58776249335278538,54923.548018479495858
"SPM",2007,0.21181738055555557,0.0
"SRB",2007,2254.056465011240287998,902033.069439941979472
"SSD",2007,9523.45637468165257326,2792570.573644333605087
"SUR",2007,3625.82797748385752047,2594581.641140477608048
"SVK",2007,9485.617115487999171649,4440672.8975315257000455
"SVN",2007,2099.79961836679795694,996599.465068316574660
"SWE",2007,182858.110481367295311094,41207961.3053855429420236
"SWZ",2007,6469.37108747375823207,4607217.484190362756099
"SXM",2007,5.42039527814453019,1455.635791879984372
"SYR",2007,1577.36214372185115209,294138.920865273288584
"TCA",2007,73.54047559605250152,16425.764059543088919
"TCD",2007,1001.07737120784428694,282666.159337640915431
"TGO",2007,3179.57811512974391299,1147216.576114249170752
"THA",2007,92616.93247653052342249,51572010.6120623407937354
"TJK",2007,14.03999339971788252,3875.137344537192296
"TKM",2007,37.8076880504275185,10095.00770453053559
"TLS",2007,1556.12963303396710862,911667.536097698166581
"TTO",2007,1108.58661231665991788,595768.272708815647122
"TUN",2007,878.480331185896022544,233017.6179915106296734
"TUR",2007,25344.020942960121341724,6554115.4120686746574024
"TWN",2007,1729.67014367837382139,956793.766732382191330
"TZA",2007,121682.54982830888292142,40811435.647524431333173
"UGA",2007,36627.10872312990723329,17026342.636072294986755
"UKR",2007,64266.591846403690075177,24552354.2975169789216919
"URY",2007,21548.92797963647748703,8277082.840159123262532
"USA",2007,2435114.855212388635432502,862752976.0375230851785302
"UZB",2007,43.11389129414930235,11541.4980109124224213
"VCT",2007,23.15694366338270758,12862.52459620820325
"VEN",2007,114340.29575607810455660,49119698.148530943916718
"VGB",2007,6.13866634203776106,2494.16281738252240
"VIR",2007,25.06351792785156487,10812.130648378290182
"VNM",2007,80229.67166916140618803,46374978.966419207848991
"VUT",2007,111.97315672256834853,62503.559893573770952
"XAD",2007,6.73541505858507155,1993.047735306564194
"XKO",2007,810.67803561799230853,277410.893762216492494
"Z01",2007,219.68537418853081352,97569.434926526091803
"Z06",2007,39.71174394994900458,14275.37623871837815
"Z07",2007,5955.88922718619116650,3437257.7547885488285189
"ZAF",2007,47105.15703608384663325,26681516.266990278797272
"ZMB",2007,53768.39443020589546331,18560918.393122832844858
"ZNC",2007,25.3555316929687578,7030.95048400017200
"ZWE",2007,9295.69900365454495920,3693575.383441763963889
"AFG",2008,107.52274130641930628,19421.533178541235901
"AGO",2008,103556.85839188967352932,31784460.585438988224230
"AIA",2008,10.31748855364257853,2635.594805314963503
"ALA",2008,1291.947955334655916626,294791.462502055950116
"ALB",2008,5470.259323013979737816,1852558.15877405021965814
"AND",2008,5.2478634872026910,2823.1022767720232
"ARG",2008,592718.756614779729008840,133264861.7426474123062811
"ARM",2008,113.03153313903212186,35755.560332877173493
"ATG",2008,45.69564378295572299,16042.424321720502958
"AUS",2008,205723.692267143059952711,50594239.4317654598845512
"AUT",2008,26909.617545723969481686,13428539.216098230400077
"AZE",2008,472.316924148984494465,133121.320169328706205
"BDI",2008,1999.44533270992287513,727251.375253721540579
"BEL",2008,7213.544718469387716219,3658523.3961689171245165
"BEN",2008,481.55173986338453631,154162.434536855170671
"BES",2008,0.59092155711154517,48.751184143790726
"BFA",2008,4.75749902189019080,20974.303661499792073
"BGD",2008,4480.16081560459290099,2406487.702020868297720
"BGR",2008,6448.134766977129480796,2475584.474142724830931
"BHS",2008,1949.23576147202231756,496978.5035222073382335
"BIH",2008,1551.788318214344961944,654329.089054287907263
"BLM",2008,0.1466102862543403,44.274983524248356
"BLR",2008,35896.529445455947714461,11616362.844818569303363
"BLZ",2008,8283.71293791667441075,3924536.487461533091438
"BMU",2008,0.19589676768120662,88.51893767656898
"BOL",2008,369893.78274179312550310,153620826.791264583797061
"BRA",2008,2444092.62037510049807444,1241345047.6394699461794050
"BRB",2008,13.71672659023274881,5184.263289727510561
"BRN",2008,1299.87383449551537400,929242.990164533027090
"BTN",2008,775.40216834939679642,440656.1857159279748424
"BWA",2008,26.06325585573893031,5162.291273386240787
"CAF",2008,31859.90491326849903639,13745275.626874813889217
"CAN",2008,1949008.136721165279751728,707090536.4940424873796288
"CHE",2008,2416.675106429398798531,1234320.531406199195028
"CHL",2008,123084.551408253000426339,44237517.3170928299495037
"CHN",2008,738091.894053394227373741,341578096.0828672674089617
"CIV",2008,127583.00663839097049767,56759966.205760833981843
"CMR",2008,35140.90827723009571971,19660730.386794921647224
"COD",2008,404912.23805370495291657,239932531.978987279150254
"COG",2008,17375.02787250354353290,9156535.900935100923373
"COL",2008,231748.07901956597980303,129398741.4819770340139715
"COM",2008,34.95359877595323568,18955.583136773132613
"CPV",2008,0.29629073655273442,0.0
"CRI",2008,21890.96048668951204480,11392305.119132337694488
"CUB",2008,17083.66458440172919815,6854509.8930765475858303
"CUW",2008,5.4925180681391056,1489.61464594794364
"CYM",2008,32.34618677929361761,11095.583379307005357
"CYP",2008,94.79670437978517750,20344.5000687468351990
"CZE",2008,16873.305426064699373187,7796971.733656190702876
"DEU",2008,61693.490978183900053405,31021040.288825574650433
"DMA",2008,93.37368369661084392,51088.741583351059842
"DNK",2008,6060.808106283102272943,1841569.1767638127683214
"DOM",2008,21612.13359525883978939,9526299.249543537574681
"DZA",2008,7971.157749300108104074,1568409.7462706370559475
"ECU",2008,51939.84543173311685885,32594431.5977842899778355
"EGY",2008,81.46682983915689237,42363.573119223598278
"ESP",2008,44287.974162119952239530,17028547.172568216179713
"EST",2008,18296.634988720736012705,4938091.397583374883426
"ETH",2008,24008.62800586983451988,11043744.208627832170016
"FIN",2008,200191.999163051212405051,41895876.9256968517018624
"FJI",2008,2387.25711059956875992,1235196.977269657750945
"FRA",2008,86955.399925394930873477,41347558.8151200807406915
"GAB",2008,17367.16598726378958363,10294837.072017575087762
"GBR",2008,12503.932985473376809135,5322013.968302468842310
"GEO",2008,745.617969513215868573,271625.288515411531639
"GGY",2008,0.50408935039062504,154.77719473888250
"GHA",2008,37826.67255468841611907,17434199.6235954642289375
"GIN",2008,21481.21062405949517413,8467980.531917119345707
"GLP",2008,134.85936135622832698,58475.094481157642946
"GMB",2008,297.21283617773449733,79231.535980148716586
"GNB",2008,3248.51267963005199008,1195738.630653801590989
"GNQ",2008,4821.44523027302362740,3039033.556180411497668
"GRC",2008,21198.266762120263805765,4267992.3989602629398716
"GRD",2008,64.18114656382975012,37783.120425311749978
"GTM",2008,77146.55774639717824081,37052237.7995089807715465
"GUF",2008,5223.39538207912188257,3940807.128934759168473
"GUY",2008,9459.83784549611954237,6298389.076946700586730
"HND",2008,43299.34545581152928342,20508941.035006061457008
"HRV",2008,3890.690569055706405353,1587478.7734835854457841
"HTI",2008,2191.69479805241856474,889921.503847688416155
"HUN",2008,8911.031050297146291971,3401448.686643914685237
"IDN",2008,1396246.29842618202163863,1040636991.3330528874054510
"IND",2008,78640.77739285865837097,42130949.8990089336917605
"IRL",2008,6924.228602798259071494,3334958.122817715688305
"IRN",2008,374.201338121288928018,93002.1477088107916805
"IRQ",2008,17.80291335387803767,5227.241835256573666
"ISR",2008,65.05592308377386598,18173.286880621797606
"ITA",2008,15149.302496407100885310,4648024.5525068578325961
"JAM",2008,2026.92094824551838457,1113141.1220462216873625
"JEY",2008,4.15206704295138932,1360.20319804080861
"JPN",2008,40838.810029265602991091,17486439.5990214628266043
"KAZ",2008,4548.577746346255166647,982615.4304703586870393
"KEN",2008,19223.97798268839104295,8813138.794077131455903
"KGZ",2008,106.68695432008248397,22705.0105557331079687
"KHM",2008,83510.46442518007977490,50002804.225965759455013
"KNA",2008,22.80816580664930593,11130.067184723595453
"KOR",2008,14022.464842158624801079,4409450.9624185341966523
"LAO",2008,80584.03222633800609409,44418670.240143094036236
"LBN",2008,393.79677018281909409,104846.528016713767031
"LBR",2008,36172.53767217808618031,18926272.901374368466542
"LBY",2008,5.71957711508246676,1188.19328235414422
"LCA",2008,56.11256767193902872,30428.741792471466333
"LIE",2008,8.220267682050781390,4580.062820959133775
